id;Bachelor FHNW;Master FHNW
7a528aba-e61b-433f-8400-e4de80c60f44;1;0
7a5b17ab-20f4-4c3a-89e4-71fcd2ac46c0;1;0
7a9fc52a-9207-4a67-925f-cca59f4e40f8;1;0
7ac8a541-a6d6-4917-99d9-d66133d0d977;1;1
7b55debc-be9a-4ba1-a959-b5e1a2fd1453;1;0
7b940674-4c56-4f8f-8883-d9fa86064bdc;0;1
7b96d03d-880d-42bb-b461-9b8de0abaeb0;1;0
7b99eb6d-865d-404c-8c89-489d2833c0ec;1;0
7c34b354-cfbe-46ba-b9aa-e745423bd3ab;1;0
7c3bd848-bcb1-46d2-9b56-0691be1607a5;1;0
7cac72c8-728d-43b4-8163-8c51e34fb1ce;1;0
7cc4a39f-8180-42f8-b24b-5384ca9bac6b;1;0
7ce6c8ae-5713-4c65-8f39-66b0a073d209;1;0
7ce70a2b-3b3e-4522-853f-3accf5486da2;1;1
7d044784-63be-4e4f-afb5-348b98ef219b;1;0
7d088c32-dd69-43dc-bb6d-3cd44404ae6c;1;0
7d3423ae-27e2-436e-96d2-163f4a8349dc;1;0
7d69b067-c2b5-45ba-8759-2a72397aa7c3;1;0
7dcd629d-2239-413c-958d-ae11cd1b81ca;1;0
7dd5f3e8-09eb-4e4a-8fd2-d36fca9775f3;1;0
7e4f5505-f778-4b2b-8bb1-7acfe52513e3;1;0
7e6ccfc7-2ba8-4f36-aaec-66e69e164fb3;1;0
7e77d75c-966e-4924-a564-e01b93036b89;1;0
7e821583-0fa1-4920-aa6b-42bf1fb4faf4;1;0
7f16a27b-b851-4bce-b192-8aaa2ae418fd;1;0
7f590c89-4f34-4adc-aef4-ce5b530cf627;1;0
7f6f1802-5f4e-4aa2-8caa-07f13da47063;1;0
7f7a5000-a40a-46ea-b0f7-a7b7479195f9;1;0
805fdad0-9d52-4dae-99e8-daa086beba17;0;1
8066e2b6-cf3c-4556-825d-a3c6d4d57329;1;1
8070a2e9-80c2-4075-98f8-04b763a3a7ad;1;0
808d5254-029f-41a2-9bbe-ade3ebcfa912;1;0
809d86b2-3d76-47ab-9547-6addad0c43fb;0;1
80d1445b-b504-4002-8226-43ae8eb2888d;1;0
80e9f77d-9bc2-475b-b0f0-98704a5efda1;1;1
81327006-1d2f-4df4-b3aa-febdb64c52d6;1;0
813e7d93-a9d3-487b-9ec6-22c4721f4bcf;1;0
819cdcc8-951f-47d9-85ae-584777e6ea37;1;0
81a6aa53-ecc5-465a-badb-bbc40714636d;1;0
8247bdf3-0295-4a1c-bfb4-0e64b0108c73;1;0
8254d339-d186-4345-a7c6-aea25f47ed2d;0;1
82588ad6-02a6-485b-be93-b6d969dd2fc8;1;0
8266a29c-3b53-4bf8-bb31-92414a558272;1;0
826badc5-2860-4941-aeef-9131a1330241;1;1
82a51e3a-8f4e-45f0-9739-a5e78d30d289;1;0
82a64e14-e1e2-4534-819b-cefc95326954;1;0
83817c6f-0e9a-4ace-83ab-4b9c8eb9d1e4;0;1
83aed1a7-bcb7-43f8-8c24-2a02c6f29b22;1;0
83cb1c2e-286f-4da3-aa35-779b39beb053;1;0
83d2a164-f667-4e99-8a10-7264864ac1ca;1;0
83d76aaa-d74d-4fb3-93ae-98c8c4818df9;1;0
84235061-0f7c-46e9-999b-5f436d67956e;1;0
845bf589-15a0-489a-a6cc-72dc0b10535c;0;1
847146cc-38ec-4a59-ad18-fe39f49b9451;1;0
848bdc2b-c667-4048-a546-5bf5cb59541c;0;1
84918cca-31e5-4f63-b732-7e05605e7b5d;1;0
851ef1e7-248d-42c7-977b-6526618ed94a;1;0
854d828b-5487-46f8-ab61-e2f144b43954;1;0
85650080-0d59-4a01-b06a-ec6985a77e8f;2;0
85e13a40-41a0-4471-a48c-21fd0ead3a71;1;0
860ddd8c-dd39-455c-b2b7-40796b585763;1;0
86486d63-65a8-4af8-aa90-8b0417b79efb;1;0
8681f3d9-83d6-46d2-a84e-c2785f9a1d20;1;0
86ab2efc-a6a4-47cc-ac30-b8a1a0893a9f;1;0
86b91e1e-ad54-4618-92f0-9bbeb3a4a02d;1;0
87134f25-a1f4-4da3-97bc-fbf404bbd29c;1;0
872413ea-c16c-430c-8045-aeebee10c8a0;1;0
872e3189-2617-407f-aa1a-f6c795feaa89;1;0
8742545d-6356-4c47-be76-0e7979d2893a;1;0
87496e2c-7ac9-4a35-ade6-c7fe394b86e1;1;0
87630fc9-2899-4c12-a917-9608a48243ec;0;1
87c7c8f9-f29c-4478-96ba-7bd9cca03575;1;0
87f18c03-045e-4a06-82e9-da9bb90ba697;1;0
888798bc-ab67-4806-b1f2-60a37b3157ec;1;0
88caff2e-f122-4dea-9982-2a54b3f69e21;0;1
894c521e-19ba-4629-a809-e72e550f61c3;1;0
89959b31-0902-4fb6-824e-34f3a95ba124;1;0
89df8ab7-d42a-4b74-93d9-0937e127cddc;1;0
89e14f5b-1bb7-4ebc-b7d7-451c7d6ec84c;1;0
8a1050d0-bcd0-477a-9ef7-b60a1e6de922;1;0
8a1170e3-ebbc-4d44-a6c9-284133e31d03;1;0
8a26a54b-5f58-46a8-a8d3-7a9171d87dd2;1;0
8a2c8a7e-ebf9-4850-971e-35db952d110d;1;0
8a2ddf8e-2dfa-4170-90e4-611881bed3bc;0;1
8a38f1a9-cac6-4a80-a512-b97995c60513;0;1
8a39ab29-da6a-429a-82c8-23879341f576;1;0
8a41ba21-43d3-4ba7-b6fb-a25291e8ace5;1;0
8a7ea101-cbf7-42d2-8d82-8a95ad4c4b29;1;0
8aa2926c-83ee-4871-b83c-edf188d69a9c;1;0
8aba5f9e-25a8-4363-91ee-28ff233779f6;1;0
8af21699-dcbf-4d79-a88c-f77fa8eb35b8;1;0
8af320b3-da8b-4ab7-b03b-4487d864a2dd;1;0
8b7384d6-955e-4fd3-8ffc-c4d1c513536a;1;0
8b7e46d5-252b-43c4-92e2-234aee008c16;1;0
8b9323e1-6921-4a0c-8cb8-e0b9b51bc13d;1;0
8b9cba88-1f99-475d-a8f1-c71b76b8ccf7;0;1
8bc3768e-4c0f-460f-b5d1-e46abc319100;1;0
8c217bd2-3cb6-4895-9c26-b15a41f791f7;1;0
8c4164b2-6434-46fd-8e5b-e14af52bd749;0;1
8c7b845d-0b32-4de0-81ef-be54c2954616;1;0
8cabcd89-11ae-4ded-a576-af96bca3fb14;1;0
8cd87bb1-4596-4a17-a12a-8702e8aecdee;1;0
8cfc5c3e-ff5b-4f31-826b-cd977433907b;1;0
8d032087-c2a5-456c-b6fd-43fc284b2429;0;1
8d20f260-0ae3-44fc-ba13-1ee8b8f3fecc;1;0
8d6a0abc-200a-4d1a-aeef-9fca4fd69763;1;0
8e0305c6-07f7-4b5c-ba34-b116301798cc;0;1
8e1f783b-09fe-48be-adf7-ba27335f86fa;1;0
8e31e97d-b007-454b-9a82-49ffe019bfc9;0;1
8e4ef732-7631-4b6c-b103-dd0b6a3929ac;1;0
8e56ac12-db3e-4298-a5da-21a8601aa51b;1;0
8e8bdff7-786d-4422-984d-1805cf1b25df;1;0
8ed6a710-e57e-486e-b68e-45d0b1e0f87d;0;1
8ef38160-b975-4903-b7a8-4c7e29c06d35;1;0
8efbcfee-4c72-45c7-aebf-1b45b0e65d9e;1;0
8f15d1e8-84ee-4c55-a1d7-e30624573005;0;1
8f1ed74b-9608-4ccb-a8bc-abd7081e800d;1;0
8f27f7b4-8988-4a5c-b20b-b71d26363fb0;1;1
8fa9a8d3-5dd8-4492-bd00-cc3c55c85f30;1;0
9053bb4d-f2ae-475e-8bf8-4e9f7f5a99d8;1;0
905798d3-bc04-4d2a-a8e4-9a515dc59c48;1;0
9063810e-dcec-4fea-bbd8-bd711aa15e1d;0;1
90940a8a-5890-4543-b11f-246f4beef09c;1;1
90c92b23-1a37-47a9-adcb-1e6d3909a34d;1;0
919a6d9b-1766-4c08-8118-dd7ee7053c13;1;0
91e67d18-b547-4ae7-aaac-3724dbf6f859;1;1
929502e4-4200-4227-a876-bdbade55421c;1;0
929ca9b1-61b2-4364-a3ad-e71b8c2d5d0b;1;0
92b55f03-0e97-4384-beee-77030069dce7;0;1
92c7760d-513c-421c-8628-be553e4f1db8;1;0
92f592fb-2fcb-4e42-856c-a5b676d4e1ab;1;0
93237cbe-2e45-46fb-9b95-40fbc39de636;1;0
938c0662-6026-493e-beea-f345e80d7df9;1;0
93b72ddb-924e-4d91-895e-387b9684e4c0;1;0
93c9a44c-423c-43ad-adb3-b74028a0cb00;1;0
93eb999b-a670-4042-8689-f569c239e458;0;1
940692e0-43d8-4317-a2e9-c070b3421526;1;0
94178644-4df8-4a3b-aef0-b95af53c9ade;2;0
9443f0c3-3739-4d3b-a4a4-51ac1943cdfb;1;0
946a4f69-04b9-4d3f-89fc-c80d173f71a9;1;0
946e16a1-7a97-4699-895d-d00b7a442933;1;0
947e59a8-3a01-4723-824b-39866aff0df8;1;0
94ada297-b52f-4cde-a77c-dc9439c7e012;0;1
94aecdb1-6cc4-4795-9cc1-cc4d9c7ffc1a;1;0
95265b32-77cb-457b-bf5c-acb32ed44cc1;2;0
95303eeb-6971-4589-8472-76dfaa47d985;1;0
955d373b-0003-4d0a-b5f5-18bb6dc58452;1;0
9590d1d0-a33b-49d3-bb6f-fed8499b520d;1;0
9597b00f-eb1d-4d7d-8b16-8b39bddf9809;0;1
95c1f722-3b15-4f74-b981-1f1143b6bdc4;0;1
95dd0cc5-3073-4715-bec9-1020d0f44d83;0;1
960db82d-a953-47d4-8c54-ad34f91ae3d5;1;0
96598874-3f4d-42cd-8608-b5d6a3858916;0;1
965d117d-ea39-43af-896f-4f40a441fd02;1;0
967c6387-d25a-47e4-8baa-d4900cf563b9;1;0
96b1c8c9-03f1-49ba-ac0a-27aa29e191c6;1;0
970156d4-4e91-4168-a660-9ffaa3e4de68;1;0
970e0ef8-f9e6-4d54-b698-699ae5ce96ea;1;0
9721207e-3654-4707-9bce-ba88131a7c8e;1;0
97408d4b-7a90-4515-8c46-f10e96aea8c8;1;0
9789cd7c-9f20-4b73-8759-2889df70bf21;0;1
97e2b13e-1f3b-4480-b45b-d11bd871b826;0;1
98064049-c523-4296-b1de-9a37ce2a72d6;1;0
9823b56b-86fd-4570-a6b2-2295f123ece3;1;0
98292c8f-3f47-48ca-b03e-8b2e822ba4b7;1;0
9860c297-df77-484b-8728-04ee96dddc8e;1;0
98872d76-e53f-4356-9096-687d179f0348;1;0
98c1c38c-f989-4500-a4ec-efd16abc900b;1;0
98c8f709-dc34-4cc3-9d09-d3a0f73d22c8;1;0
98ddd8ba-f2f7-45d5-87eb-86587ef726ff;1;0
9991424e-b048-4207-a5c0-2b9bfbc8ba2c;1;0
9994a4b0-c1f3-4159-a727-e13020c9424f;1;0
9994bfa9-a8e2-4b05-b2aa-526e3e90328a;1;0
9996f50e-2660-4c72-b130-b24e7032cf5e;1;0
99ee16e8-7596-42f4-8b85-73f4f6d9da5f;0;1
9a105e0f-100e-4d7f-b53f-2753effb5888;1;0
9a545baf-46e3-4e94-ae4e-45cc8ddddbc0;2;0
9a763684-0e1c-4aab-b569-35501ce9f420;0;1
9a998ca2-ed9d-436f-bed0-e580eca6bbb9;0;1
9ac93c9d-a6a5-41c2-8407-189167a56eb1;1;0
9aea9902-cebe-404e-96c4-a127de94676d;2;0
9b0cfdf6-6d70-4f97-b5cb-58175cda04cd;1;0
9b23b0ce-3faf-4f69-9321-c85abbf5a7fc;1;0
9b393f89-8448-4569-9be0-0d17f41299e8;1;0
9bcd5eb5-c13a-4be0-bf56-f6eef720f8a6;1;0
9bdabcde-053a-4562-91ff-d7745c7b9a5b;1;0
9be0fe96-9c75-4fbe-89a3-5732633a689c;1;0
9c406799-edfd-4c3d-9523-8ae022a870c9;1;0
9c5f90e8-1359-4fb8-b8d5-536728b0cafb;0;1
9c8a49d9-0231-418c-bea4-d32e4d2bce92;1;0
9cfeb358-fa6f-45d4-af9b-5d142b8067aa;1;0
9d225e24-7532-49c4-90c4-c2f79ba19112;1;0
9d59af00-4169-4a8e-bc32-279bd4ce8d2d;1;0
9d7cab9b-faa6-46ed-9c9a-a22a42d04c8c;1;0
9e0afe0e-bc99-4e68-a3a4-13727abea786;1;1
9e4d2838-7b84-465b-98a0-0a338d6a779d;1;0
9e788fd3-cbcb-44c8-ba09-c5316c7605c5;1;0
9ec2d6e3-0409-4fce-b37b-a9af8efece08;0;1
9f683dc0-998e-4e52-8cb9-f20b1b538e66;1;0
9fa29f7c-ee90-49a1-898a-a1c93dba07ca;0;1
9fff1dd3-9b5a-4f05-a7ac-baf2420e7faa;1;0
a0b58427-8d4e-4804-9a8e-0b5ec71a8832;1;0
a0d00bc8-0351-47fb-bf39-c2a0258d1003;1;1
a0fffa49-18ab-42c1-9d8b-b05aabf56ab1;1;0
a10b769c-66d4-4836-90bb-f7086d6a4c2f;1;0
a13440ca-cc1d-4250-88b7-64a5d3b9c46d;1;1
a144894c-24b4-4ee4-908d-65b0ad6625f3;1;0
a146651f-9feb-42e1-9fb0-4a78ebd0002f;1;0
a178499b-5dec-421b-8553-8445251e164e;0;1
a1920df4-0088-48e2-9763-1ae8350f4d53;1;0
a1c9a812-c821-48cf-b3af-dc0580113daa;1;0
a23489a9-f0d4-47dd-9d5a-18c64d732c23;1;0
a2b9a1ba-504b-453f-a2ac-f85ecd3b23e8;1;0
a3367ad8-aede-4e45-bf79-164960fb2dcf;1;0
a36e480a-a1c0-4f39-9e03-f83836c85ff3;1;0
a3a7ee4e-7caf-48c9-b345-f0df8173ebbf;1;0
a3a85fa1-d1af-4f70-a2ed-bfb8a8410fc3;0;1
a3c5a86b-acaa-49a2-991b-5c9cfa68bd41;1;0
a3ca541d-61e0-4677-a3e0-6657dc04b3e4;1;0
a3eba103-cf85-4fa8-a45b-f6fa688ce1c3;1;0
a3f77bea-f750-4f36-ab04-afe548bf5115;1;0
a3f857e3-42f6-41ee-af92-62b9f9d7a6d7;1;0
a40bee41-d217-4d34-a466-a76d6c1f6723;1;0
a40c66d7-a738-4803-a361-f6d1fd0b548b;1;0
a4336343-c399-4709-a41e-a181113cb559;1;0
a4636aea-2df0-4d2c-9c41-94094419afa5;1;0
a46a24cb-a9e4-4aee-ba9c-ee667156d577;0;1
a48d966d-0e9a-41c6-afb8-c61abbb2efdc;1;0
a49eb501-4e7e-40be-bbee-1c69c953ef2a;1;0
a4a0be2c-2f5a-484e-9473-3431c1af2b3f;1;0
a4a55a96-ec94-4ef5-8c4a-0742cd4c6da6;1;0
a4aded16-93a8-456f-ba3c-22966d59c211;0;1
a4bd4b50-ede1-4d1c-94a8-3432e7fae3e6;1;0
a4c9eafd-9a97-4519-814f-da8152a26237;1;0
a4d65210-5375-42ad-9e47-1be4e8da8840;1;0
a4da4ed5-0daa-429a-94e9-e3780dd8ce82;1;0
a501a4c5-0ff2-4f3d-903e-5c223f1a949c;1;0
a59748e3-e52f-4595-8fce-6ae490e40d23;1;0
a5bb71cc-5b51-4804-b0ef-00d514f8abb2;1;0
a5d805c7-4564-4610-a42c-9b73fab5ac9b;1;0
a5e7aef6-24e9-4cd1-bda3-e09a1d53bd0d;0;1
a619762e-04b2-411d-8fca-61f28c8ae0eb;1;0
a66c4e66-e9eb-4d2e-b63e-6f50eb94e964;1;0
a69a4bf4-2a01-42ce-9783-7d34bbb4dd39;1;0
a6fceda6-b5ae-4455-822f-761fbc393653;1;0
a7194165-42a6-4e93-9957-1cbcb30f2709;1;0
a73fcd92-c1d3-416d-9d1f-1548f08baf75;1;0
a77b329f-a737-4a92-b0dd-c760512972bb;1;0
a7a51974-0ae2-4d39-8da3-8f981a910308;1;0
a7c53de5-9c50-46ed-b498-ffc4ee62a9ab;1;0
a7ed5bf7-afc9-48e5-9ad8-42420537b591;0;1
a810a8dc-23d4-460d-8eed-b95a73a0ece6;1;0
a8742a50-5ef3-4b95-91ae-5f96fc595c61;1;0
a88e7618-5a7b-4cfc-b84d-0dcf7fe2c37a;1;0
a8b87b8c-549a-4d88-a8a8-58cc2ca7c4a8;1;0
a8bf2acd-9c49-4e6c-ac63-1fc3fff56bec;0;1
a8c0a446-f585-41fe-babb-c833923979b9;1;0
a8cfd0e4-29a9-4941-ad0e-a032b4fc849c;1;0
a8f049b4-0f71-4b1f-9401-28e3ff64f67b;1;0
a8fb5e60-3521-46ef-9ce3-a98902444ba8;0;1
a9025fbd-8407-4c95-81a9-62064820be7d;1;0
a94a41d4-68b9-4602-8f4c-8454fea4a460;1;0
a950ef5e-4ea4-4c0f-8eda-a8ca45deb27d;1;0
a9fa04e5-5dc3-44d6-8e7d-8122041575dd;0;1
aa2d26b8-0595-4fab-a796-72e9de79eb87;1;0
aa46a26b-15fe-4a0f-bc48-452bef8e3e6e;1;0
aa56d45b-c491-42c5-a4ae-8c18920e362a;1;0
aa85c538-ea88-49d6-bec9-c01dd03ba728;1;0
aa97802b-6180-4833-80a0-d2a7428f8c3b;1;0
ab0d0861-fb7d-4665-95c9-be1946a5fe77;1;0
ab0fb254-d79e-4e7b-abb5-46c6ab4a0c2f;1;0
ab3258d6-1221-44ea-bf9c-f3ea02cf025c;0;1
ac0039dd-154f-4966-9903-9d260d5df1fe;1;0
ac1cd686-9f02-4c68-8c06-a37f39b879b7;1;0
ac6c43b4-aa3b-4757-b39d-59bf8c855495;1;0
ac8a1d2e-b7aa-442f-beda-93f5b5dbd007;1;0
acd51fe9-08f0-43a9-8b45-11afb5954dc5;1;0
acea1cc3-1fc4-4a68-b69b-bf0aeaea6b50;1;0
acf2877a-d607-4cfc-9cbf-eb0098b0532d;1;0
ad0aa019-de15-4d85-8870-a4a7012250fc;1;0
ad72b613-7d1e-4497-ade2-1cd68086235d;1;0
ada5d83c-c84d-423f-8489-14e8466e84e0;1;0
ae3c0805-5a3d-457c-9317-9a602f1d9c18;1;0
ae47ed13-632f-4c6b-9199-64e3633581a8;1;0
ae97cb82-acd4-4673-a6f1-3ae2a8e8ed62;1;0
af438b79-8e8d-4e54-9eaf-5a2c9e24e6a7;1;0
afa97514-6b41-4e74-8a12-0a9691f04945;0;1
b00e701a-3b13-4b84-ae30-b2ef7442cf39;0;1
b00ecdb6-d480-4f4a-a518-081edbb764ec;1;0
b0841c61-a778-4886-9525-0aaec610465c;1;1
b0dc8164-3271-451a-b12e-3893f4c9fc7f;0;1
b11c8e86-6b07-446e-beff-e25e1de7ae49;1;0
b16abffa-8981-4229-9867-050e03c174cd;0;1
b197ab0d-08f5-4f65-bb1b-d51cbee201d2;1;0
b1a07916-9a51-455e-80eb-509f36d5256d;1;0
b1adbaf1-150c-459a-ae76-f9427391f056;1;0
b1ecc109-068c-4f7b-8d34-7bf0ce4d72d4;1;0
b23099dc-58d2-4347-a41a-6635f64ccfa3;1;0
b241b72b-c1b6-41a7-a94b-9875ac9d21c2;1;0
b24295f3-20e8-4439-bd48-d32d71bd4df7;1;1
b2493da5-b75b-426f-a176-ab40e3fdd721;1;0
b2eb75e9-9c30-43a5-86fb-79d3f80b94e5;1;0
b2fcdd0b-de66-4485-98f7-7a765aa93e7e;0;1
b311e568-03fa-4f9e-b2f9-93e5a20cb8bd;1;0
b3131a89-26d4-4d47-920f-1e7f14d9638a;1;0
b31f9671-9fb9-4574-a905-c78405a246ba;1;0
b321c490-00ea-491c-8cb1-224a616ec3a7;1;0
b38618f4-9411-4609-bdd4-8b7da4754389;1;0
b38a6a5d-c78e-496c-9c09-56d9d3f46969;1;0
b3c0ef33-14c0-4d74-bff5-b1d762be0b97;1;0
b3c5d3e1-d896-4087-a64e-c6c8fe68427b;1;0
b3d7871f-05f7-4cae-aeb3-b951a4a7ad23;1;1
b40869c5-ce72-49cb-931e-d3f4834e37e9;1;0
b43aee95-68d1-46c9-9bfc-3cf3def41017;1;0
b47b5cb9-797e-498f-951b-77cd94740738;1;0
b47f082e-b101-4005-948c-f8c1c8e7eef6;1;0
b484464c-0e4e-44d1-befb-08294078b9e2;1;0
b49c8685-9aec-42ef-b16d-39c269506c69;1;0
b4a88da1-6c3a-4c4a-a286-05ff2c90cb8d;1;0
b4aba7de-1468-4099-a0ac-ee4d186d5a02;1;0
b4b03384-5ac0-4a14-ad50-20dcb7213f2d;0;1
b521c41f-0fa9-4c95-9c77-3f41c0e1d0cc;1;0
b59c2d6c-ca7c-4e0f-b955-f240ee904c98;0;1
b5a44b88-74dd-4c1f-a8c0-cf58ffe1003a;1;0
b5c611eb-7105-4ef5-846f-86f6ccbe67a3;1;0
b5d8db10-0ea4-44f8-b41f-1f6e3401a231;1;0
b5e391b1-6d0a-4487-84e3-dcd185fcd69e;1;1
b612e8be-76f7-43dd-9670-663361b463f8;1;0
b6294949-1ccd-4ea4-92b3-93b98bb209ca;1;1
b647ec8a-d872-47c2-9cf1-ca7fb8207a64;1;0
b6a1a551-12a9-4b53-afa4-febf892fbced;0;1
b6c2e98e-0e59-4383-adba-1efb87a2d9e4;1;0
b7047454-1c6d-4a1f-8573-8a567236cf09;1;1
b733700a-3dc4-4b47-bac6-700c3958966d;1;0
b7ac5ebf-e033-4cea-b7e8-919d8736c50d;1;0
b7e61dbc-2521-48c8-8fe4-247929fd7697;1;1
b87f1052-7a9e-46d3-81d8-df3adec70021;1;0
b8e6c61c-8ca1-48d9-8251-f9eaf3fe2f6b;1;0
b99548c9-9124-432e-a718-929c6c292fd5;1;0
b9977fb0-e2c9-456f-a1f0-91ce41a3e434;1;0
b9ac6280-5de0-42bd-a827-33fc86a1e7e6;1;0
b9bb2281-a174-4d58-b59c-3c68910d03e2;1;0
b9e47913-d7f5-4f39-a255-5b7d15fc027e;1;0
ba6a1c8b-ced1-45a9-9622-d5794974d16d;1;0
ba8e41d3-eca8-4c6a-bc90-d6e7b30a1d50;1;0
bb0bcdd9-d633-4b52-a5c6-b498087c3a97;1;0
bb4c9c12-9733-4a3f-bf5e-9223ef59787f;1;0
bb5a257c-4a3e-47de-a924-1e7032a785be;1;0
bb74609d-a28f-4d8c-a952-55221caa6468;0;1
bb873458-e48d-4f2a-a43f-183a98d8a186;1;0
bb93b317-938b-4310-98f7-fadb6ab93348;1;0
bbf8f424-25bb-4363-aa0d-2aba2790cc18;1;0
bbf94de1-d84b-4049-a924-d1344c5b280f;0;1
bbfa92da-0652-41ad-a1f8-55ec20faf4f4;1;0
bc1ff8b7-bccd-42a1-963a-738f2bbffe09;1;0
bc61dae5-e9a3-4292-bd7f-5070f76db7e7;0;1
bc80010e-680f-4b00-8311-0a5c5627ca34;1;0
bcc0b10d-23fc-4407-9bd8-9c063f3638d5;1;0
bce87ecb-24eb-4a22-b8b0-474d9197da87;0;1
bcee3a8a-380b-41b3-add9-c0a6ef5d77ce;1;0
bcefcc00-adef-4f9a-a469-9a1570516872;1;0
bd8899ee-44b3-4018-b91e-c43ae95f7f8d;0;1
bd92e043-b4e5-4af5-8519-9e5ca4d6927c;1;0
bdb16f95-306c-4c78-a67f-c7f7d822e4bc;1;0
bdb5727d-e890-4fd5-9f8e-e8c0dcea2aa1;0;1
bdd52029-afcd-41f9-b536-8ec5779064e8;1;0
be04df6b-52cd-4a62-a777-ae73ff6823dd;1;0
be46a1dc-10df-4cec-899d-1c8b41f8eeb4;1;0
be7adb85-243a-467e-b182-ed58579d1738;1;0
be7e7dbb-e7cd-4731-9b0c-76e550692cb3;0;1
be9ee761-481b-4606-9c79-8468c6ff5f2e;1;0
bea07a4d-f712-4ffe-89fb-1e4b99566256;1;0
bea9b214-81f1-46a0-8d02-db570dd9a8b3;1;0
beb360a8-c053-4a7c-8263-ffec17cbb365;1;0
bed82fd2-9da1-4fe7-b3ce-a8b9f17c8b14;1;0
bfb11efe-28c0-4681-8265-a8c718f9a3a8;1;0
bfdffb82-b594-4eeb-ae86-9241da24b3d7;1;0
bff6a0c0-6fc2-4efb-9bc9-be9b659ec2a7;1;0
c00c8470-b9fc-453d-8b16-7d2e52fbe22b;1;1
c03f541a-2979-487e-a6fa-e756cec63ca9;1;0
c080d837-775e-4fc6-afbc-7032251db3da;1;0
c0a7c139-aa62-4c48-a786-b8d88fe38fee;1;0
c14a797d-58a7-4547-b3f1-3c848ca2b0a9;0;1
c170dffa-6e5a-44bd-9801-23284f9afa77;1;1
c18b612b-6207-4e70-a8be-2c8e27071677;1;0
c1b31809-02e5-437c-a68d-55d6f7876930;0;1
c1c837f0-48ba-4abd-9a88-b7fe0beef165;1;0
c1ea4506-d470-4bb8-8631-dec54b7984c1;1;0
c227e49f-a49a-40e6-8063-f8516331781e;1;0
c2616925-f68d-43a2-aec1-2ead5b4d8657;1;0
c2a386ca-a76d-47d9-b642-801af597b8e1;1;0
c30e05df-d56c-4824-9957-cfd90351b72a;1;0
c3104f78-a069-443a-a7d1-e056f6d1002b;1;0
c358054d-0e62-4422-ac7f-5574b78a20f7;1;0
c38265c7-b9c8-4ccc-84a8-f7c96d274aeb;1;0
c441dad6-5de1-4009-b8fa-aaef3d7a4210;1;0
c4d35000-3c3d-4f40-8196-78ee0f7368c2;1;0
c4dad775-b8f0-408a-b0a5-29c0cb1deb36;1;0
c4e0dd92-69ca-45e6-9eb1-8d02a258c105;1;0
c515728b-4262-4f29-adb6-b609037fcd3b;1;0
c539d864-b4c9-49b5-a891-2a4af787e587;1;0
c560cf26-6179-4028-b807-75642d5ea70d;1;0
c570aa5f-4e89-4651-88dc-48a24146c4d8;1;0
c5a5d502-6bb9-4342-aa66-7442c93aedf7;1;0
c5ccf255-b336-455a-b6f4-96b098668ec1;1;0
c608763e-7cf8-48c9-806d-d7a3dde80472;1;0
c61e1ffa-81c7-4511-8a9e-9798fffb6343;0;1
c7080524-44f2-48d1-bd90-0f8ae68748ca;1;0
c729ea4f-a063-4e2e-8c24-91832b5dc855;1;0
c7576e89-97b2-4234-a028-98bbabc556cc;1;0
c7da911f-a2d0-480d-9144-acec66ccd707;1;0
c80ae0b8-6aa8-4772-8c58-ea6e58f6c44a;1;0
c83498b6-4016-45a6-8091-4af01a61fe7f;1;0
c8662de6-6c3c-4f1b-af32-408661f3ea60;1;0
c8af5b5f-38d2-46a1-9c4f-9b9d77ee5343;0;1
c8d85f3a-21f1-4d11-b9ae-157d2b5734c7;1;0
c9791a45-e3d7-41e5-8633-9a35199f93ce;0;1
c99d4da5-4e12-4b23-8824-f801651e7fa0;1;0
c9d5fa68-46ef-4d9f-8080-90d58656e8db;1;0
ca3c8311-a3fc-43c2-b6e6-8a9cfbc1899b;1;0
ca4e2678-08c6-467f-b40e-f4a65153e2c7;1;0
cb40de1c-de04-43ca-86e6-75b75f661024;1;0
cb4e8b95-c2d2-4032-bf26-06baa33c8015;1;0
cb5babd8-7ba5-41b8-b352-e196ac56e2ae;1;0
cb871b26-2bf4-4223-b5d8-1bfcac8dadaf;0;1
cbadd0de-efa1-46d7-9c9a-de51b13e6e77;0;1
cbc3c6ff-cf9f-440d-95d7-23cbbb9e2bdf;1;0
cbda979f-382a-467e-960d-c98f50a81d30;1;0
cbe77799-17f6-4758-b472-0ca6a2dd6869;1;0
cbea388c-8435-46ac-8fe2-418959792eb7;1;0
cc3aee21-1508-4676-8d8e-cb654a1e8a79;0;1
cca24c68-c1d3-4be8-98b5-4882ce26c701;0;1
ccc5d679-c4bc-480b-9750-521018f0c5ba;1;0
ccef354b-a787-4408-be2c-45c41429cc45;1;0
cd1efba9-c2a8-45de-a963-22c3ddd59528;1;0
cd4f6ca6-2b6b-4eda-8d88-2912b6a33462;1;0
cd5321f2-373e-49d8-a26d-5a9d4d656275;1;0
cd7aa665-cca0-4c6b-b7d0-7efaa13b7975;1;0
cd8efe65-ae51-4719-bdea-4ed38eb0924f;1;0
cdab8cf3-8c66-4301-a14a-c385aa989d61;1;0
cdf0049e-09ab-405f-89b9-34eb3899866e;1;0
cdfb21f4-5c34-432a-a9d5-65f7ceef1dcc;1;0
ce19c3ad-ef72-484c-9be0-17564d55a24d;1;0
